Formula,Space Group Number,Formation Energy,Volume,Density,Total Magnetization
K2LiNd4Nb2O12,5,-3.179326801325397,317.2313025013445,5.443388131491232,0.1060942
K2Mg3Zn2(Si2O5)6,5,-3.090634864479592,1336.534988816616,2.730686187529395,1.2e-06
K2MgH4(I2O7)2,5,-1.362276485779999,382.9178713869581,3.634640828253794,0.002228699999999
K2MgH8(SO6)2,5,-1.8375028144799992,541.4786741086394,2.249025294535772,0.0
K2MgH8(SO6)2,5,-1.75309778478,632.0147332310771,1.926852604046448,0.003578199999999
K2MnH4(I2O7)2,5,-1.2778603250972411,764.3607353850304,3.774752496766574,10.0058635
K2MoHOF5,5,-2.3567999025749997,370.1042039580816,2.5676008443868072,1.993422499999999
K2Nb6Ag(PO8)3,5,-2.828975649724867,561.6236018669906,3.608356947739035,0.00148
K2RbCO3F,5,-2.2888350315,286.75907471118103,2.810483636326562,0.0001736
K2Sm2Mg(MoO4)4,5,-2.461808876780001,349.7524565107098,4.951775803515772,2.0
K2ZnH4(I2O7)2,5,-1.238685679979999,368.30862812089794,3.964131208257614,0.0032063
K3H3S2(O4F)2,5,-1.461503171416667,615.6832733615586,1.8903242686378792,4.01e-05
K3NaMg(RuO4)2,5,-1.704743162541953,270.5960918966468,3.035926967384994,2.0
K3NaMgCr2O8,5,-2.037005973208621,258.1365390977075,2.551098417756012,2.0000001
K3TaNbCu3S8,5,-1.209867136817707,832.5002737707223,3.34424343834841,0.003545199999999
K4Gd2C3O9F4,5,-2.826671585863636,336.0582831555668,3.5918420897397363,13.9899817
K4MgMo2(SO3)2,5,-1.7931280026,326.77632343963023,2.706979471298648,1.9985354
K4MgNb2(AgS4)2,5,-1.092022763372548,511.0079193837239,2.725605448049947,4.5e-06
K4MgNb2(AgS4)2,5,-1.117690869843136,475.7212312021523,2.927777609482157,0.3025962
K4MgNb2(CuS4)2,5,-1.146353219647058,450.0914679379974,2.767456325133491,0.4597496
K4MgV2(AgS4)2,5,-1.110204451019607,476.77203832535946,2.629007624149324,2.0000005
K4MgV2(AgS4)2,5,-1.1440289192549011,449.6486300281278,2.787592889274844,1.997088199999999
K4MgV2(CuS4)2,5,-1.184682172588234,422.24898908077006,2.619875625780739,2.002231
K4Mo5H4Se2O23,5,-1.836668782991776,1189.5253413737369,3.255483892115868,0.0081008
KBaGd(MoO4)3,5,-2.5668020442916677,570.8365943745141,4.73280369050046,14.0019287
KCa5Mg5Al(SiO3)12,5,-3.299871274870833,678.7348854486252,3.182921797049248,0.002190499999999
KHoCoSi2O7,5,-2.903893123104166,321.00414325863204,4.460415374513391,5.9998719
KHoCoSi2O7,5,-2.928976559354166,329.50718638506885,4.345312864284716,5.9997702
KMgAg2SbS4,5,-0.7497269950648131,233.92873007746152,3.756231028268192,0.0
KMgIn(MoO4)3,5,-2.199471038828704,671.7510479958027,3.253262748052455,0.0002374
KNaMg3Zn2(Si2O5)6,5,-3.086494195074068,1325.4333522922536,2.713195603354769,0.0
KRb2CO3F,5,-2.27831643278125,301.56861710363864,3.183117755291638,0.0010136
KRbMn2Ga4P6(H2O7)4,5,-2.284121680169383,607.4793009752551,3.1577927337359952,10.0014863
La4GdSc15(BO3)20,5,-3.467570915783334,1137.8373965506653,3.740971093843266,6.999932999999999
LaNb2CuBrO7,5,-2.778371694166667,367.6601044663095,5.240628641225739,1.845675599999999
Li10Sc9Fe(SiO3)20,5,-3.280708605383333,1139.1112040080766,2.99062055204577,5.0003812
Li2Fe2Cu(PO4)3,5,-2.239985196279761,445.8160801130627,3.531271449092923,20.0026384
Li2Fe2Ni(PO4)3,5,-2.331602303029761,456.9148159478702,3.410223694034009,21.9999728
Li2Mn2Co(PO4)3,5,-2.420790690822866,467.6412367075073,3.320823423376348,24.0001879
Li2Mn2Fe(PO4)3,5,-2.457613428322866,472.8651611516821,3.262447654109499,26.0000674
Li2Mn2Ni(PO4)3,5,-2.411120515322866,463.2971003613853,3.350242411302151,22.0009991
Li2MnFe2(PO4)3,5,-2.433967139676313,472.2640134649031,3.272978376622769,28.0000097
Li2MnV2(PO4)3,5,-2.597164726676314,479.6673636645148,3.154561276205,19.9999464
Li2MnV4CoO12,5,-2.257338180229885,258.624662440533,3.361288850228457,10.0000002
Li2MnV4CuO12,5,-2.203644991729883,260.6926181295135,3.364007555936568,5.9999525
Li2MnV4FeO12,5,-2.289026891729884,264.3650035828133,3.268905165588509,11.0001038
Li2MnV4NiO12,5,-2.249862913229885,257.9821539506648,3.368116716539056,9.0000001
Li2ScFe(SiO3)4,5,-3.045946540583334,222.9410774136929,3.120982855403623,4.9997543
Li2V2Cr(PO4)3,5,-2.572237618779762,479.6411972409973,3.134363082893126,18.000002
Li2V2Cu(PO4)3,5,-2.483730046029762,475.6236109830918,3.241487063291097,8e-07
Li2V2Sn(PO4)3,5,-2.5437467272797623,524.747810803093,3.287163282296378,9.9983214
Li2V4CrCuO12,5,-2.254647004333333,242.7130631934496,3.593076990113226,5.0001349
Li2V4CrCuO12,5,-2.221355050833334,254.0743383536432,3.432407728428021,4.9999353
Li2V4CuNiO12,5,-2.102731415333334,252.64830983154476,3.495799562007389,3.0001203
Li2VPO4F,5,-2.727310835145504,393.5348071759429,3.017707163847778,7.099999999999996e-06
Li3Ce4B12(H12Cl)4,5,-0.440087606056337,778.2548048163947,1.922889422965348,3.0
Li3MnCoNiO6,5,-1.825896004827586,108.11788713775717,4.444532874179003,9.0027306
Li3MnV(PO4)3,5,-2.599424334217979,947.845115561234,2.884460699396281,24.0048872
Li3MnV(PO4)3,5,-2.598711771967979,952.4099405754694,2.870635708925028,24.0000866
Li3MnV(PO4)3,5,-2.6009936170929797,964.4829731682624,2.8347021782769533,23.9999991
Li3MnV(PO4)3,5,-2.605148023592979,463.24283703324033,2.950959805941828,11.9996999
Li3MnV(PO4)3,5,-2.5991948387179797,943.7779941617754,2.896891008122468,24.0018604
Li3MnV(PO4)3,5,-2.61078563034298,431.54205072938186,3.167735311460527,12.0000471
Li3MnV(PO4)3,5,-2.59808788584298,950.2775091950332,2.877077441585519,24.0000092
Li4V2Si(PO6)2,5,-2.7015946153628123,943.4381638463556,2.89833009986598,15.999813
Li4V2Si(PO6)2,5,-2.699663980362812,471.3390766476014,2.900666805611118,8.0000071
Li5Sc2Fe3(SiO3)10,5,-2.987624038333333,1107.2006811218114,3.158468214043345,29.9996994
Li6MnV3(PO4)6,5,-2.642958017394705,948.990638207816,2.866992610044536,19.9999987
Li6MnV3(PO4)6,5,-2.649445022894705,864.5507086565816,3.1470093303966022,19.9999029
Li6MnV3(PO4)6,5,-2.633903301769704,958.6281895699558,2.838169351105557,20.0011508
Li6MnV3(PO4)6,5,-2.647796517894705,926.1504835292416,2.9376966218010443,19.9998175
Li6MnV3(PO4)6,5,-2.647337733394705,864.7634220265894,3.146235233177565,20.0002964
Li6MnV3(PO4)6,5,-2.649393045394704,924.7815861739236,2.942045113592438,20.0000246
Li7Sc9Fe(SiO3)20,5,-3.225464770395189,1146.3996278220998,2.9414454531833023,5.5108471
Li9Cr4C8(SO16)2,5,-2.080358217727274,595.7916864217708,2.6272720057972903,12.9978744
LiEr2Tl2(WO4)4,5,-2.422287630400001,341.87928564284226,8.458994466468367,1.0001053
LiMnH8(SO6)2,5,-1.611655122969348,1042.3044400456656,2.077873818992717,16.0000003
LiMnP3HO10,5,-2.366936831652683,231.7822992525248,2.262476513554509,3.9989725
LiTiH6(OF3)2,5,-2.200827399010417,172.77606653562395,1.9879719240868168,0.9991532
LiTiH6(OF3)2,5,-2.161460973385416,162.44516428279326,2.114399471005726,0.998602099999999
LiTlPHO3,5,-1.983996135365648,204.85882521023584,4.722491278462808,0.0013012
LiVH2OF5,5,-2.529945429583333,235.8591409447857,2.406259780346901,2.0010675
LiVP3HO10,5,-2.475072082406994,236.29278483490535,2.19120355102815,1.9999931
LuH9C5(NO4)2,5,-1.253901096116666,249.3668679399248,2.664277800564084,0.0002765
Mg3Al8Fe(Si5O18)2,5,-3.273893302844827,805.9167190344715,2.4755008659598152,3.9999946
Mg9Al8Fe3(SiO4)12,5,-3.1364561250625,779.2332619524916,3.637877615754161,12.0000183
Mg9Si10Pb8(CO16)3,5,-2.421479431923077,1118.4286052325808,4.396520028895623,9.9998809
MgAl8Fe3Si8(H2O5)8,5,-2.547625531513158,733.7936882001065,2.915765465955144,12.0005008
MgCr2Cu2(WO4)4,5,-1.9707606386000007,285.64417398547874,7.247687858610071,7.9999998
MgCr2Cu2(WO4)4,5,-1.949895136599999,286.1846831657624,7.233999348868478,7.9972059
MgCr4Hg4(H2O9)2,5,-1.366025078709677,457.2440296556368,4.817969876915434,1.9920292
MgCu2Ag(SO5)2,5,-1.518904996354166,209.69221567004456,3.827927748331708,2.013564
MgCu3Te2(BrO3)2,5,-1.302657703452381,272.9600280908433,4.416265731023112,0.9999996
MgCuH4(OF)2,5,-1.445777316,112.1130267302796,2.3976281729622557,0.0
MgFe2Cu6SnS8,5,-0.540895421666666,331.6777837377919,4.46829076333671,7.9229001
MgMnV4NiO12,5,-2.070313169101632,249.3393725871902,3.554279433631205,5.085778
MgMnV4NiO12,5,-2.224530493312161,275.27395185037943,3.219417594814236,9.0000008
MgSbS2NF6,5,-2.043296460454546,247.61373779919387,2.267972814994888,0.0
MgTe4Pb6(BrO3)4,5,-1.42631543339506,573.4538831283005,6.629699824648715,0.0
MgTi2Tl2W2(O5F)2,5,-2.46597299254386,290.23634854488944,6.261864991793357,0.0239101
MgTiMnV4O12,5,-2.546501085592861,279.98818660913844,3.101002775672756,8.9999989
MgTiMnV4O12,5,-2.585247596645493,250.55951606269255,3.465221187660963,8.9999999
MgTiV2CrO10,5,-2.517692975888889,214.66892371704049,2.986193618152554,1.9996024
MgTiV4CoO12,5,-2.448222573070177,274.4038513130741,3.188287053173597,7.0000007
MgTiV4CoO12,5,-2.488106462543859,248.700081589647,3.517804420852536,7.0
MgTiV4CoO12,5,-2.444615696754386,242.43190800262985,3.608758655947864,6.9999999
MgTiV4FeO12,5,-2.524994709385966,249.2001906841062,3.490166583147563,7.9999994
MgTiV4FeO12,5,-2.524585272017544,252.08963560561352,3.450162383511735,7.9999993
MgV2Bi2(PbO5)2,5,-1.870338887941176,292.4075021785215,6.352039544902561,0.000191099999999
MgV4CoNiO12,5,-2.158837245000001,248.51929668983595,3.592702532662533,6.9999995
MgV4FeNiO12,5,-2.222890500263159,244.7950558227106,3.62641245023033,4.0
MgV4Sb2(PO4)6,5,-2.5285134257528963,498.8515037995273,3.466597187020173,10.0000005
MgZnCu2SnS4,5,-0.656515686666665,182.8835106042814,4.2109765041521054,0.0
MgZr2H12(OF3)4,5,-2.23202437516129,306.4285338225009,2.768174724412659,2.0351516
Mn2Al3Fe(PO7)3,5,-1.976059898159688,1413.365300420183,3.174883859522875,63.4954902
Mn2FeAg2(PO4)3,5,-2.175780045906199,478.1431825088463,4.628471450805799,10.0000001
Mn2FeAg2(PO4)3,5,-1.239283582656197,609.6420942951712,3.630116900307273,26.0012088
Mn3Al4FeP4(H4O7)4,5,-2.121431518792223,539.27761280249,2.822357957602803,18.9982553
Mn9Al8Fe3(SiO4)12,5,-2.9132005387672413,805.9684656812875,4.085223793324964,57.00005
MnCdCu4(SnSe4)2,5,-0.578973797292564,396.0734336475416,5.410982938518827,4.999888
MnCu4H14(SO9)2,5,-1.347378600139257,760.6332561564826,2.9487247451985,17.8706764
MnH7C3NO6,5,-1.155453589260058,415.9934615298347,1.660795290488574,9.9986305
Na2AlFe(SiO3)4,5,-2.942303036637931,215.71565623616527,3.334238044725601,4.9990423
Na2Ca6Mg7Fe(SiO3)16,5,-3.190415231846982,911.4661630499126,3.151345998268129,3.1056471
Na2Cd2Fe(PO4)3,5,-2.36372375333436,489.04062784227256,4.153112240006796,10.0012754
Na2Cu3Bi2As2O13,5,-1.421963383761756,322.09577137411685,5.219418303038714,2.3844861
Na2FeSn(PO4)3,5,-2.486617019825641,495.5195407371933,3.387624980409244,10.0001058
Na2LaCeTi4O12,5,-3.415820786054598,233.94407629101036,5.028674070142191,0.9313773
Na2LiCuP2O7,5,-2.356556328490589,339.2525576500457,2.8429375769320853,0.000750799999999
Na2Mg3Zn2(Si2O5)6,5,-3.07096433903589,1321.3898991352612,2.681012059472619,0.0
Na2MgNb2(CuS2)4,5,-0.8805104310446241,409.4158693136689,3.110049238474838,2.0095561
Na2MgZn5(AsO4)6,5,-1.695626076388385,480.7027816674728,4.251828471239827,2.0010659
Na2Mn2Fe(PO4)3,5,-2.503159484627464,466.6409414760613,3.534401126342628,30.0042442
Na2MnCdFe(PO4)3,5,-2.442200649480912,477.8005226303184,3.851332001734183,20.0014781
Na2MnCdFe(PO4)3,5,-1.692646512230911,544.5805340496673,3.379056591625499,19.9993272
Na2P2H12O11F2,5,-1.832274974208425,624.739152275436,1.775591890671818,0.0017224
Na2ScIn(SiO3)4,5,-3.055760521221264,238.9239247811313,3.545151320632506,0.000243599999999
Na2SrLa2Ti5O15,5,-3.450403933577012,597.1655457457111,4.953744338506877,0.0002287
Na2TiCr(PO4)3,5,-2.8000481505273958,479.7094429031105,2.9821733964782773,5.9991648
Na2TiFe(PO4)3,5,-2.718061147106343,464.1897743000865,3.10941626938738,10.0000002
Na3CaFe(SiO3)8,5,-2.37286322416589,475.2150526791296,2.7030494113352037,9.0012942
Na3CaFe4(SiO3)8,5,-2.786618272103448,450.8657407203866,3.466061046084086,18.9995986
Na3CaFe4(SiO3)8,5,-2.587061672853448,516.535579391315,3.025402785934508,19.0001608
Na3LaTi2Nb2O12,5,-3.12412427829023,246.42601861244512,4.591703160631864,0.000161099999999
Na3Mg2Mn4Be6Si9(SnO13)3,5,-2.614395562588819,1519.5809417443263,3.549901752389488,1.0152234
Na3MgAlSi7O18,5,-3.076140813971264,625.9716870578106,3.208983277710944,0.0021152
Na3P3H5N3O7,5,-1.721623970681738,462.0867812128445,2.306682271884396,0.000945299999999
Na3Zr2Si2PO12,5,-3.130452780939039,556.8520762513424,3.164241010916313,0.0034029
Na4Al3Si3ClO12,5,-3.057006902413793,363.3551595405484,2.214657373159833,0.0007302
Na4CaFe4(PO4)6,5,-2.532626861624983,463.2402891977088,3.316649950743118,0.0
Na4CaFe4(PO4)6,5,-1.711907117266009,574.3156283693002,2.675194277251775,19.9919611
Na4GeH28(Se2O7)2,5,-1.225050608919455,569.0694720587611,2.137874167767188,9e-07
Na4ScIn3(SiO3)8,5,-2.926477416762931,481.3370994673446,3.760465717972576,0.001289
Na4ZnCd(SiO3)4,5,-2.660896163887146,300.9086181806379,3.168199460018971,0.000908699999999
Na5CaAl5Fe(SiO3)12,5,-3.126551824781609,635.7269796983736,3.287983638470227,4.0000711
Na5LiFe6(SiO3)12,5,-2.729963453670499,666.8268307264824,3.411499127163245,30.0017112
Na5Mg4Fe8(PO4)12,5,-2.54688850276118,888.6913489778065,3.3606954503413142,39.0001901
Na6Al4Fe(Si4O13)2,5,-3.048146712628353,572.8105337678712,2.731890694529388,4.0000001
Na6MgAl4Si13O36,5,-3.118233958554598,625.2719260710543,3.216750853669869,0.0018318
Na7Mn4Fe8(PO4)12,5,-2.450929517051817,917.4807577343348,3.560228634312145,57.0000121
Na9Mg9Al(Si2O7)5,5,-2.976379852381466,710.0259598548408,3.025037159492583,0.0002467
NaBe2BO3F2,5,-3.117336764782886,395.7259742364189,2.313274750736309,1e-05
NaCa3Fe4(SiO3)8,5,-2.936675876284482,464.5809563487758,3.485893057330255,16.9999997
NaCa3Fe4(SiO3)8,5,-2.749388851284481,530.0768645271688,3.055178670641722,17.0004617
NaCa5ScZn5(SiO3)12,5,-3.075535121272989,690.8790674003858,3.625428056992334,0.0009969
NaCa9ScZn9(SiO3)20,5,-3.057379607663794,1146.7515784254133,3.67657060324841,2.7400000000000005e-05
NaCaAlFe(SiO3)4,5,-3.071712532735632,663.645650592661,3.379618423872212,11.9999983
NaCaFe(SiO3)4,5,-2.696634573756807,228.017215583747,3.082307280323735,3.0041339
NaCaFe2(SiO3)4,5,-2.868352482068965,228.6132529156692,3.4799029262781622,0.997392
NaCaMgAl(SiO3)4,5,-3.248137427318965,217.8547764513038,3.191344397950569,0.0034814
NaCaMgCr(SiO3)4,5,-2.909304199152298,773.9303591362099,2.856021610221651,8.9991165
NaCaMgCr(SiO3)4,5,-3.119906189568965,447.3076956060932,3.294319700155723,2.4e-06
NaCaMgCr(SiO3)4,5,-3.114993621652298,672.1897053637781,3.288300628322486,9.0002631
NaCaMgFe(SiO3)4,5,-3.037103931693965,902.3137506082757,3.294545938796322,1.42e-05
NaCaScZn(SiO3)4,5,-3.175020719818966,232.8316843076321,3.40740380664127,0.0002582
NaCoH3(CO2)3,5,-1.346336879652093,379.318380487846,1.899701963138194,6.0000513
NaH6CN2ClO2,5,-1.048598379913792,283.7201195576652,1.597952826471484,0.0
NaLa2Ti2MnO9,5,-3.282169028065134,361.5484901159473,5.469788046133337,8.001465
NaLi2La3Ti6O18,5,-3.4369442967682,360.8387557177468,4.734326130819544,0.0043336
NaLi3Ga4(SiO3)8,5,-2.877053568784483,424.3684211175839,3.644435940229511,0.000161099999999
NaLi9Fe10(SiO3)20,5,-2.751215939713793,1086.451570000138,3.30988963488248,50.0066162
NaLiFe2(SiO3)4,5,-2.7378567047356333,220.42119999834347,3.359598100195661,9.9993794
NaLiGa2(SiO3)4,5,-2.8678321534856317,213.8453755586904,3.678436183315749,0.0002337
NaLiTiAl(PO4)3,5,-2.957641276156555,457.0561059127692,2.831604681186265,0.001102
NaMg3Si4O11F,5,-3.214747376068965,463.1535221884761,2.8914533548146943,0.000498899999999
NaMgCu2H2(SeO5)2,5,-1.4114641746426,222.79059354018608,3.684321202062744,0.0069781
NaMgFe(SO4)2,5,-1.815118305490715,192.7070337088072,2.544271514389882,3.0000537
NaMgFe(SeO4)2,5,-1.425165174697446,190.7174111225752,3.387425257828654,3.8790629
NaMn2FeAg(PO4)3,5,-2.342671411141831,471.6398953585488,4.094615804133742,30.0040254
NaMn2FeAg(PO4)3,5,-1.915743661391831,608.2213857023896,3.175133618764354,2.0
NaMn2Mo2H3O10,5,-1.896632050610632,225.0307193629189,3.599289230403885,9.9999069
NaMn2Mo2H3O10,5,-1.628234301166188,233.60950937107864,3.46711333324373,9.9998418
NaSr9Fe5(MoO6)5,5,-2.469885917627584,640.2583631916999,5.318004381187182,29.0001494
NaYTi2(SiO5)2,5,-3.386013704877873,188.3846278707013,3.735588882614776,0.000588299999999
NbH2N2OF5,5,-1.487428278409091,352.8138044473363,2.201983275807393,4.0006282
Nd3Al3Si3(NO6)2,5,-3.245123312282608,274.9732261940415,4.939427170997082,0.0
Nd4CuTe5(ClO5)3,5,-2.381394771011904,978.4781392265536,5.514993215984811,0.0050595
Nd5Te7MoCl3O23,5,-2.377538887542735,1311.6699759498272,5.531531246015599,0.006732699999999
Nd5Te7WCl3O23,5,-2.387539291901709,1315.8587561255692,5.735772315379905,0.001698399999999
NiH7C3NO6,5,-1.062439532708333,384.9281921237396,1.827228619642367,3.9990394
Pr5Te7MoCl3O23,5,-2.370805832179486,1330.9966741426792,5.409611768337133,0.0176487
Pr5Te7WCl3O23,5,-2.380788189102564,1336.9406673286617,5.603912142891163,0.015726999999999
Rb2Ba8Ca(Sb3O)2,5,-1.327634019736841,728.856951334364,4.721022122730373,0.0
Rb2CaNd2(WO4)4,5,-2.594502733999999,376.39511788714753,6.5771611498550975,1.9982967
Rb2LiNd2(WO4)4,5,-2.552137600533333,361.22934252793146,6.70096744182786,1.0007749
Rb2LiNd2(WO4)4,5,-2.555505676933334,350.50729310146875,6.905950634846889,0.9982919
Rb2LiPr2(WO4)4,5,-2.549136841266667,354.08105224369393,6.80497420342274,0.992656499999999
Rb2NaNb6(PO8)3,5,-2.93584741028633,557.871444814028,3.65602367202367,0.000632499999999
Rb2Nd2Mg(WO4)4,5,-2.5641532654,352.46874019239743,6.949324533937285,2.003567
Rb2Nd2Mg(WO4)4,5,-2.5583171694,367.39968801910896,6.666907304334991,2.0010522
Rb2Pr2Mg(WO4)4,5,-2.556634299733332,356.46471347501955,6.840357361100861,2.0011585
Rb2Pr2Mg(WO4)4,5,-2.554232358933333,370.7404412308944,6.576962628344543,1.999349399999999
Rb3NaNb2O3F10,5,-2.9745898686252272,679.4553238370592,3.437080767523963,4.000508
Rb4MgMo2(SO)4,5,-1.557850118999999,424.3402105067928,2.93614733239888,2.0
Rb4MgNb2(CuS4)2,5,-1.158320551470587,476.855169502264,3.258016362599352,0.405588399999999
Rb4MgV2(AgS4)2,5,-1.120848824607842,507.9981980799216,3.073693557644793,2.0000004
Rb4MgV2(CuS4)2,5,-1.189450297941175,448.9719084969362,3.149937162511254,1.9967858
Rb4Mo5H4Se2O23,5,-1.840209456044407,1262.861438440814,3.554204270927114,0.008700099999999
Rb4Mo5H4Se2O23,5,-1.843136070386513,1256.8727759812691,3.571139103232824,0.0093111
RbMnP3HO10,5,-2.4794672781631,440.2293937175119,2.9748073928555483,8.0000007
RbNaMg3Zn2(Si2O5)6,5,-3.087274988446516,1331.3295753658388,2.816850722666488,0.0
Rh2Au2N10Cl12O,5,0.8981469975925921,712.1807671574347,2.7542249300891197,9.998197
Ru2Au2N10Cl12O,5,0.744918959814814,689.9173317384355,2.834267374895948,5.9964252
Sm2MgMo2(ClO4)2,5,-2.625571744333334,263.80778717026084,4.505644704291302,1.9991983
Sm2MgMo2(ClO4)2,5,-2.639869969666667,279.0178602472695,4.260028939226749,1.9998368
SnH2N2O3F2,5,-0.8403950537500001,257.1776002445179,3.031255074058354,2.9758696
Sr2AlCu2SbO7,5,-2.223111456153845,343.8513305535235,5.438388924915808,0.000274
Sr2AlFeCu2O7,5,-2.202765583461537,332.8811491482726,4.959993700377841,10.1183859
Sr2AlGaCo2O7,5,-2.377278590961539,339.8517652170291,4.903724282208263,10.0001676
Sr2CaCu6(BO3)6,5,-2.282377914848485,829.5374111445826,3.80114860926345,4.0078018
Sr2CaV2(Si2O7)2,5,-3.000301949565217,302.2360152735929,3.590636720420071,0.001473699999999
Sr2HfMgCrO6,5,-3.018762971363635,160.90849759409815,5.42848405718984,3.999999899999999
Sr2LiV2(Si2O7)2,5,-3.026961454927536,290.2247387320207,3.54964382473305,2.9973400000000003
Sr2MgV2(Si2O7)2,5,-3.001389160652174,297.72419144471627,3.557077598694129,0.002477999999999
Sr2MgZrCrO6,5,-2.9539567659090897,164.11231592733867,4.4395242828246815,4.0008879
Sr2YCoCu2O7,5,-2.281222641153846,344.9533654214379,5.412325848331916,7.8811059
Sr2YV2GaO7,5,-2.71388621673077,363.2836714780367,5.007416753760336,9.5374934
Sr3La7Ga(Co3O10)3,5,-2.439761650150001,1175.331426858762,6.5422389103926815,22.0406046
Sr3La7Mn9FeO30,5,-2.836057824527587,1222.6034667577535,6.153912881735897,52.0018934
Sr3La9Mn10(CuO18)2,5,-2.789676929071839,718.7017906865091,6.389513090785961,33.0480343
Sr3MgFe2Br2O5,5,-2.139252063846154,266.75351556183153,3.975654746446762,9.8296843
Sr3NbGa3(SiO7)2,5,-2.915546136195652,337.15381097342663,4.162249291630728,0.0002516
Sr3NdTaAl3O12,5,-3.383404067491666,466.1759519568096,6.133748575064419,2.0026657
Sr4CaMn2(GaO5)2,5,-2.567943945834844,291.60938259785564,4.554799173378488,9.9957639
Sr4CaMn2Ga2O11,5,-2.533464408793103,273.93643101810994,4.945635739332236,8.0185431
Sr4CaYGa2(Cu2O7)2,5,-2.390712942884614,344.9071967816306,5.281864994765065,0.4705663
Sr4LiMn2Cu3(SO)4,5,-1.7433254838441892,302.4380100947087,4.667991881842641,10.0012391
Sr4LiMn2Cu3(SO)4,5,-1.733723846066412,306.5823029670691,4.604891287656568,10.000529
Sr4LiMn2Cu3(SO)4,5,-1.739586764399745,308.9146618683571,4.570123565337172,10.0006331
Sr4MgMn2(GaO5)2,5,-2.502533742413793,281.36282931220404,4.627585297217394,9.4444767
Sr4MgMn2Cu3(SO)4,5,-1.585240731714559,322.67155468557854,4.464638284087247,9.900837
SrCaMnGaO5,5,-2.6971837383812263,239.61966529101488,4.606384839682539,7.998466599999999
SrLa3Mn2Cr2O12,5,-2.959496731543105,242.87634379626093,6.222995963491284,13.0020003
SrLa7TiGa7O24,5,-3.179631894145834,976.0586166317072,6.736592586116571,0.0182541
SrLi4La15(CoO8)4,5,-3.186298736041667,738.5074360129023,6.6256294842289805,4.9999985
SrLiAl2B2O7,5,-2.927647195897435,174.97600995115954,2.677553394578107,0.0011393
SrZrCdH8(C4O11)2,5,-1.562320050487804,570.0151582508995,2.177261082828681,3.9999911999999993
Tb2MgMo2(ClO4)2,5,-2.635682367888889,254.3452641756341,4.785111135241224,1.9973782
Tb2MgMo2(ClO4)2,5,-2.659133244555555,272.03570474257043,4.473936084803356,2.0
Tb2MgW2(ClO4)2,5,-2.690661457888887,268.44023591174147,5.621337347532016,2.0
Tb2MgW2(ClO4)2,5,-2.663624927888888,256.17458101801674,5.890487329829378,1.9985016
TbH9C5(NO4)2,5,-1.254089502916666,263.79063453493274,2.417617384541222,7.02e-05
Te3C2S2(OF)6,5,-1.5045039884210532,671.5433739363748,3.367539786133796,0.0009819
TiBi8W(BrO8)2,5,-1.9343592297619048,457.5578041297145,8.417229308741458,0.0006342
TiNbBi5WO15,5,-2.241756793188405,645.077762558146,8.286282296674388,0.002473099999999
Tm2MgMo2(ClO4)2,5,-2.636037673666668,245.205959683212,5.099021914076911,1.9992276
Tm2MgMo2(ClO4)2,5,-2.663138369000001,260.2723166253794,4.803855354646036,2.0
TmH9C5(NO4)2,5,-1.254574093450001,257.3942093198408,2.542267476421051,0.0032239
V3NiH48(SO10)4,5,-1.450576111770832,921.9161214917924,1.851858674178496,10.9997034
Y2MgMo2(ClO4)2,5,-2.640909797666666,270.5601541881641,3.638858531882701,2.0
Y2MgMo2(ClO4)2,5,-2.616345321666667,253.49174519215296,3.8838745013523113,2.0005492
YH9C5(NO4)2,5,-1.24939972465,263.5733265796004,1.9784805827061824,1.1e-06
Zn2Cu10Sn5Hg3S20,5,-0.6019061065624991,853.9822916836428,5.061245247666292,0.001179699999999
Zn3Fe2Cu10(SnSe4)5,5,-0.5695478800468741,956.6412271910846,5.408977235050195,7.8454643
Zn4FeCu10(GeS4)5,5,-0.6752514148749991,757.4212477089008,4.291412818027779,3.9996058
Zn4FeCu10(SnSe4)5,5,-0.5980181912968751,958.1005509032916,5.417314509136442,3.9945515
Zn9Si2Te3P4(Pb3O14)3,5,-2.048031977660454,1001.5059062761492,6.115393309632211,2.0039568
ZnCu4Sn2HgS8,5,-0.6160297157812491,339.4146021159946,4.961456723839151,0.003376499999999
ZnH7C3NO6,5,-1.108126894930555,394.8176936547462,1.837949142425135,0.001467
ZrMnH10O5F6,5,-2.094880482627437,452.22035797602575,2.5720589575309543,10.0297243
Ba10MgAs6(ClO12)2,6,-2.617962001627908,833.3609746151026,4.586913399718816,0.0
Ba10MgAs6(ClO12)2,6,-2.512666147209303,835.270649942645,4.576426361356319,0.4734797
Ba10MgAs6(ClO12)2,6,-2.633597753488373,833.8169551149618,4.584405003778935,0.0
Ba10MgAs6(ClO12)2,6,-2.652450095813953,826.9288029527704,4.622592184013053,0.0
Ba10MgMn6(O12F)2,6,-2.501285463781076,793.7731994996573,4.496003114351665,13.9999988
Ba10MgMn6(O12F)2,6,-2.495950849827587,782.520183235891,4.560657799625759,14.0
Ba10MgMn6(O12F)2,6,-2.449759370292703,792.3597117972063,4.504023518490971,14.0000003
Ba2AlTlV2O7,6,-2.387656032948719,225.41769892741183,5.303124637224391,3.995101
Ba2AlTlV2O7,6,-2.425441646025641,222.23336794407936,5.379111894435184,3.9593712
Ba2CaY2(Fe2O5)2,6,-2.450414802631579,292.08167553192965,4.979756286756225,16.0026761
